,BEL,DEU,DNK,GBR,NOR
2019-03-29 23:00:00,39.32,37.9975,37.41,41.4,39.51
2019-03-30 00:00:00,37.49,38.0025,37.49,43.05,38.68
2019-03-30 01:00:00,36.68,35.7025,36.68,43.01,38.1
2019-03-30 02:00:00,34.36,35.0975,34.36,41.49,37.96
2019-03-30 03:00:00,34.61,33.4975,34.61,40.0,37.85
2019-03-30 04:00:00,31.66,33.1,36.08,37.5,37.76
2019-03-30 05:00:00,35.02,33.7025,35.02,33.0,38.13
2019-03-30 06:00:00,33.51,34.9475,33.51,34.42,38.09
2019-03-30 07:00:00,34.43,34.775,33.23,38.0,38.11
2019-03-30 08:00:00,35.66,35.005,34.93,39.43,38.33
2019-03-30 09:00:00,33.17,34.0025,33.17,50.71,38.33
2019-03-30 10:00:00,31.63,32.08,31.63,53.7,38.22
2019-03-30 11:00:00,30.63,29.735,29.24,44.39,38.07
2019-03-30 12:00:00,30.73,26.5,28.77,34.37,37.93
2019-03-30 13:00:00,28.07,24.8675,25.92,35.8,37.82
2019-03-30 14:00:00,28.45,22.375,25.45,34.0,37.58
2019-03-30 15:00:00,29.78,25.1425,29.25,33.0,37.56
2019-03-30 16:00:00,37.94,29.5525,32.02,34.0,37.89
2019-03-30 17:00:00,44.65,36.5425,36.48,39.46,38.68
2019-03-30 18:00:00,47.2,41.3375,37.43,41.71,39.29
2019-03-30 19:00:00,47.66,43.8825,37.24,58.97,39.49
2019-03-30 20:00:00,43.08,42.6,35.09,62.4,39.56
2019-03-30 21:00:00,40.53,40.02,33.68,45.0,39.23
2019-03-30 22:00:00,40.86,39.2475,30.97,39.95,38.99
2019-03-30 23:00:00,36.85,35.7,26.8,32.99,38.64
2019-03-31 00:00:00,40.1,32.1225,30.7,47.5,38.82
2019-03-31 01:00:00,35.01,29.86,28.88,41.94,38.56
2019-03-31 02:00:00,,29.86,28.88,,38.56
2019-03-31 03:00:00,34.43,29.86,25.07,43.03,38.74
2019-03-31 04:00:00,33.59,24.995,22.47,34.0,38.61
2019-03-31 05:00:00,31.51,26.9975,24.9,29.7,38.61
2019-03-31 06:00:00,31.17,26.885,26.96,27.38,38.55
2019-03-31 07:00:00,32.61,25.9975,31.24,29.98,38.56
2019-03-31 08:00:00,33.07,28.225,33.07,29.05,38.61
2019-03-31 09:00:00,33.89,28.9975,32.78,32.0,38.64
2019-03-31 10:00:00,31.57,31.5025,28.82,36.4,38.66
2019-03-31 11:00:00,29.17,27.3975,25.17,40.84,38.62
2019-03-31 12:00:00,25.15,24.465,25.15,41.01,38.58
2019-03-31 13:00:00,17.26,23.5225,10.46,44.0,38.46
2019-03-31 14:00:00,9.07,20.5,1.11,37.31,38.36
2019-03-31 15:00:00,19.04,17.035,1.02,36.0,38.21
2019-03-31 16:00:00,20.06,13.0,11.51,35.7,38.01
2019-03-31 17:00:00,16.55,16.0,26.73,39.25,38.21
2019-03-31 18:00:00,31.65,23.6,33.97,41.05,38.51
2019-03-31 19:00:00,38.69,35.3,38.69,48.0,39.12
2019-03-31 20:00:00,41.8,41.8975,41.8,55.98,40.46
2019-03-31 21:00:00,39.08,37.2425,39.08,56.0,39.28
2019-03-31 22:00:00,40.3,36.4,40.3,41.0,39.26
2019-03-31 23:00:00,37.51,35.5375,37.51,35.6,38.67
2019-04-01 00:00:00,31.06,51.0675,31.06,41.33,38.74
2019-04-01 01:00:00,29.96,50.2,29.96,26.43,38.59
2019-04-01 02:00:00,31.07,48.2325,31.07,29.24,38.59
2019-04-01 03:00:00,29.46,46.9025,31.84,35.1,38.59
2019-04-01 04:00:00,28.86,45.585,32.4,30.91,38.29
2019-04-01 05:00:00,34.78,45.65,37.22,32.26,39.47
2019-04-01 06:00:00,42.65,49.0,47.08,40.52,41.58
2019-04-01 07:00:00,51.38,55.2,56.95,49.27,44.72
2019-04-01 08:00:00,53.56,59.7725,53.56,50.42,48.28
2019-04-01 09:00:00,45.95,55.9975,45.95,59.0,44.24
2019-04-01 10:00:00,42.2,55.1225,42.2,52.0,41.61
2019-04-01 11:00:00,39.11,55.605,39.11,36.03,40.07
2019-04-01 12:00:00,34.3,54.56,39.2,35.5,39.2
2019-04-01 13:00:00,32.29,53.1575,38.98,32.4,38.98
2019-04-01 14:00:00,31.1,52.1375,37.2,30.3,37.96
2019-04-01 15:00:00,31.55,51.25,36.93,30.3,37.92
2019-04-01 16:00:00,31.8,51.4975,37.24,35.61,37.95
2019-04-01 17:00:00,35.74,53.8225,35.74,36.3,38.67
2019-04-01 18:00:00,44.75,52.235,43.06,50.8,40.62
2019-04-01 19:00:00,45.1,50.325,45.1,59.92,41.35
2019-04-01 20:00:00,45.06,45.4075,45.06,59.94,41.0
2019-04-01 21:00:00,39.41,41.025,39.41,59.95,39.59
2019-04-01 22:00:00,35.8,38.5025,35.8,45.0,38.51
2019-04-01 23:00:00,36.54,32.42,30.65,37.4,38.02
2019-04-02 00:00:00,30.9,45.1275,29.11,39.61,37.09
2019-04-02 01:00:00,29.37,44.8475,26.93,33.2,37.03
2019-04-02 02:00:00,28.65,42.0025,25.43,33.14,36.94
2019-04-02 03:00:00,26.88,41.7925,25.16,33.84,36.94
2019-04-02 04:00:00,28.51,41.6625,27.52,37.1,36.7
2019-04-02 05:00:00,31.04,44.5225,31.04,34.1,36.67
2019-04-02 06:00:00,40.29,52.755,40.29,38.0,39.63
2019-04-02 07:00:00,43.78,66.8575,43.78,45.06,42.18
2019-04-02 08:00:00,45.7,68.675,43.13,40.39,42.16
2019-04-02 09:00:00,48.75,66.5775,39.53,54.0,40.5
2019-04-02 10:00:00,45.31,63.2575,36.68,55.8,39.4
2019-04-02 11:00:00,40.1,60.9975,31.39,51.95,38.69
2019-04-02 12:00:00,41.02,58.14,29.0,44.9,38.58
2019-04-02 13:00:00,36.65,58.8175,29.09,38.0,38.64
2019-04-02 14:00:00,32.56,58.94,29.49,34.57,37.77
2019-04-02 15:00:00,31.79,58.5525,29.09,33.37,37.75
2019-04-02 16:00:00,31.74,56.1025,30.1,33.93,37.52
2019-04-02 17:00:00,35.08,60.2,35.08,38.0,37.78
2019-04-02 18:00:00,40.73,60.6975,39.03,51.1,39.03
2019-04-02 19:00:00,43.15,56.2,39.57,57.0,39.57
2019-04-02 20:00:00,42.74,51.395,38.58,57.2,39.43
2019-04-02 21:00:00,38.2,47.6,36.4,53.8,39.31
2019-04-02 22:00:00,35.08,46.04,31.38,40.8,38.91
2019-04-02 23:00:00,31.77,42.9075,27.69,34.7,37.89
2019-04-03 00:00:00,31.9,7.215,31.9,45.24,37.16
2019-04-03 01:00:00,31.5,8.0025,31.5,31.91,37.3
2019-04-03 02:00:00,31.08,5.0225,31.08,28.95,37.26
2019-04-03 03:00:00,31.19,-0.725,31.19,30.98,37.26
2019-04-03 04:00:00,32.57,2.655,32.57,28.83,36.93
2019-04-03 05:00:00,35.0,11.9275,35.0,30.85,38.43
2019-04-03 06:00:00,42.98,24.9975,42.17,37.77,40.75
2019-04-03 07:00:00,48.25,31.8,44.8,42.53,42.79
2019-04-03 08:00:00,52.42,36.8675,48.44,46.07,43.07
2019-04-03 09:00:00,54.72,42.15,46.47,48.43,42.84
2019-04-03 10:00:00,49.47,25.5775,46.42,43.6,42.7
2019-04-03 11:00:00,48.06,17.78,45.76,42.37,42.48
2019-04-03 12:00:00,45.08,18.05,45.01,39.73,42.4
2019-04-03 13:00:00,43.11,16.6325,43.11,38.0,41.73
2019-04-03 14:00:00,41.77,17.14,41.77,36.82,40.77
2019-04-03 15:00:00,41.48,19.55,41.48,36.71,40.48
2019-04-03 16:00:00,41.73,24.405,41.73,36.93,40.73
2019-04-03 17:00:00,42.68,32.0475,42.68,43.0,41.08
2019-04-03 18:00:00,45.44,41.0025,45.44,48.0,41.26
2019-04-03 19:00:00,51.32,41.7,51.32,53.99,41.39
2019-04-03 20:00:00,52.34,39.3025,52.34,55.41,40.89
2019-04-03 21:00:00,44.08,33.4025,44.08,54.0,40.37
2019-04-03 22:00:00,48.71,32.0875,39.1,43.93,39.74
2019-04-03 23:00:00,42.2,26.2025,36.58,37.58,38.56
2019-04-04 00:00:00,41.07,38.0075,35.6,36.31,38.02
2019-04-04 01:00:00,35.17,36.4975,35.12,30.81,37.95
2019-04-04 02:00:00,33.0,34.98,33.0,29.91,37.88
2019-04-04 03:00:00,34.64,34.27,32.59,32.6,37.81
2019-04-04 04:00:00,34.13,33.4975,34.13,32.6,37.19
2019-04-04 05:00:00,36.86,33.4925,36.86,32.46,38.63
2019-04-04 06:00:00,44.67,37.9,44.67,39.14,40.54
2019-04-04 07:00:00,55.91,43.8975,44.96,48.1,42.67
2019-04-04 08:00:00,59.86,50.39,49.07,52.66,42.05
2019-04-04 09:00:00,59.68,51.24,45.8,54.0,41.55
2019-04-04 10:00:00,58.74,49.885,43.78,53.3,41.12
2019-04-04 11:00:00,50.83,46.5075,41.93,49.8,40.94
2019-04-04 12:00:00,49.02,45.72,40.75,42.95,40.75
2019-04-04 13:00:00,41.66,43.5025,40.53,36.5,40.33
2019-04-04 14:00:00,38.59,41.4975,38.59,33.96,38.73
2019-04-04 15:00:00,38.3,40.49,38.3,33.7,38.37
2019-04-04 16:00:00,38.1,40.2825,38.1,33.52,39.03
2019-04-04 17:00:00,40.08,40.0025,40.08,35.12,39.86
2019-04-04 18:00:00,45.23,41.935,44.94,39.79,40.63
2019-04-04 19:00:00,50.5,44.6425,47.65,44.43,40.71
2019-04-04 20:00:00,48.93,48.295,45.67,44.98,40.29
2019-04-04 21:00:00,43.81,48.5025,43.81,41.09,39.66
2019-04-04 22:00:00,42.44,43.245,38.49,37.08,38.72
2019-04-04 23:00:00,37.0,39.9575,36.8,32.42,37.78
2019-04-05 00:00:00,40.16,40.1,35.36,35.26,36.53
2019-04-05 01:00:00,35.78,37.0525,35.47,30.71,36.48
2019-04-05 02:00:00,36.09,35.495,34.49,31.58,36.57
2019-04-05 03:00:00,36.98,34.415,33.76,32.4,36.22
2019-04-05 04:00:00,36.17,33.7075,36.17,33.13,37.37
2019-04-05 05:00:00,38.68,34.0,38.63,33.9,39.18
2019-04-05 06:00:00,45.77,34.4975,44.84,39.46,40.89
2019-04-05 07:00:00,53.64,34.4975,53.16,45.79,42.44
2019-04-05 08:00:00,58.67,37.4975,58.67,51.26,43.93
2019-04-05 09:00:00,53.64,41.14,47.53,48.72,43.17
2019-04-05 10:00:00,52.4,42.0775,44.77,45.92,42.34
2019-04-05 11:00:00,44.65,40.845,41.29,39.5,41.29
2019-04-05 12:00:00,39.9,38.1725,41.18,36.26,40.73
2019-04-05 13:00:00,39.72,36.9975,40.08,34.95,40.08
2019-04-05 14:00:00,38.58,34.4225,38.64,33.92,39.09
2019-04-05 15:00:00,38.34,32.4975,38.34,33.6,38.84
2019-04-05 16:00:00,38.64,32.49,38.64,34.0,39.12
2019-04-05 17:00:00,40.96,33.4,40.96,36.04,39.98
2019-04-05 18:00:00,44.35,35.85,40.63,46.42,40.63
2019-04-05 19:00:00,47.23,40.0975,40.6,51.42,40.6
2019-04-05 20:00:00,46.94,41.9925,40.21,52.0,40.21
2019-04-05 21:00:00,41.99,43.6,40.46,52.0,40.46
2019-04-05 22:00:00,41.33,42.5025,39.48,40.0,39.48
2019-04-05 23:00:00,40.33,43.055,39.16,36.8,39.16
2019-04-06 00:00:00,41.65,40.0,41.12,37.79,40.77
2019-04-06 01:00:00,39.86,35.925,39.86,36.06,40.22
2019-04-06 02:00:00,38.31,34.605,38.31,37.38,39.58
2019-04-06 03:00:00,36.1,33.49,36.1,37.85,39.21
2019-04-06 04:00:00,36.13,32.7475,36.13,42.1,39.13
2019-04-06 05:00:00,37.27,33.155,37.27,41.6,39.09
2019-04-06 06:00:00,39.2,34.2025,39.2,45.07,40.24
2019-04-06 07:00:00,42.03,44.5,42.03,51.28,40.69
2019-04-06 08:00:00,44.06,52.85,44.06,38.99,41.62
2019-04-06 09:00:00,46.51,50.6025,46.51,46.0,41.67
2019-04-06 10:00:00,42.72,46.495,42.72,55.0,41.17
2019-04-06 11:00:00,40.91,43.1,40.91,50.0,40.25
2019-04-06 12:00:00,38.4,40.3475,34.56,50.0,39.12
2019-04-06 13:00:00,34.95,38.495,34.1,43.5,39.14
2019-04-06 14:00:00,32.12,37.7775,35.94,38.0,38.67
2019-04-06 15:00:00,32.58,37.1175,35.97,36.4,38.4
2019-04-06 16:00:00,32.97,36.4975,37.43,36.0,38.61
2019-04-06 17:00:00,34.26,37.7,35.05,41.99,39.65
2019-04-06 18:00:00,41.38,42.765,41.28,54.0,40.29
2019-04-06 19:00:00,42.91,45.5175,42.91,58.19,40.9
2019-04-06 20:00:00,48.93,48.0025,41.88,60.79,41.07
2019-04-06 21:00:00,42.28,44.995,39.99,61.5,40.38
2019-04-06 22:00:00,42.23,40.5275,39.21,49.46,40.03
2019-04-06 23:00:00,40.53,37.3125,36.22,40.3,39.9
2019-04-07 00:00:00,44.96,34.495,38.61,50.8,40.45
2019-04-07 01:00:00,37.98,30.295,38.51,37.6,39.91
2019-04-07 02:00:00,37.21,28.2,38.05,41.0,39.06
2019-04-07 03:00:00,35.5,27.8,38.03,43.97,39.05
2019-04-07 04:00:00,35.64,27.595,38.64,43.1,39.07
2019-04-07 05:00:00,36.17,28.6025,38.66,41.9,39.16
2019-04-07 06:00:00,36.69,29.6975,38.32,40.51,38.79
2019-04-07 07:00:00,39.43,38.5125,39.43,38.32,39.43
2019-04-07 08:00:00,40.51,45.6775,40.51,43.5,40.51
2019-04-07 09:00:00,40.66,44.2175,40.66,43.61,40.66
2019-04-07 10:00:00,36.63,37.5225,39.66,54.0,39.66
2019-04-07 11:00:00,34.99,34.49,39.54,54.3,39.54
2019-04-07 12:00:00,34.68,32.5025,39.19,54.2,39.19
2019-04-07 13:00:00,31.5,30.4775,38.88,47.0,38.88
2019-04-07 14:00:00,28.03,29.505,38.56,41.0,38.56
2019-04-07 15:00:00,28.92,28.9975,38.35,37.43,38.35
2019-04-07 16:00:00,31.4,29.3425,38.29,39.4,38.29
2019-04-07 17:00:00,34.87,29.4975,34.87,48.0,39.16
2019-04-07 18:00:00,42.9,33.5975,42.9,57.51,41.02
2019-04-07 19:00:00,46.65,38.555,46.65,60.4,42.22
2019-04-07 20:00:00,49.65,45.9025,49.65,64.87,42.35
2019-04-07 21:00:00,46.27,49.0075,46.27,64.0,42.5
2019-04-07 22:00:00,45.55,41.31,42.04,45.49,42.04
2019-04-07 23:00:00,44.01,40.0,41.65,39.79,41.65
2019-04-08 00:00:00,38.84,39.365,38.84,38.0,40.58
2019-04-08 01:00:00,37.7,39.1725,37.7,34.92,39.1
2019-04-08 02:00:00,36.73,37.2,36.73,33.41,38.59
2019-04-08 03:00:00,36.3,34.7725,36.3,41.03,38.39
2019-04-08 04:00:00,37.2,33.9975,37.2,39.0,38.43
2019-04-08 05:00:00,41.6,33.9975,41.6,36.89,40.6
2019-04-08 06:00:00,54.96,33.0,42.59,48.54,42.59
2019-04-08 07:00:00,59.47,34.0,44.43,52.37,44.43
2019-04-08 08:00:00,60.0,35.665,44.84,52.83,44.84
2019-04-08 09:00:00,58.62,35.3475,44.49,59.45,44.49
2019-04-08 10:00:00,51.77,34.4975,44.17,62.0,44.17
2019-04-08 11:00:00,47.63,33.82,42.98,57.0,42.98
2019-04-08 12:00:00,47.4,34.3,42.35,51.89,42.35
2019-04-08 13:00:00,43.97,33.3025,41.85,46.0,41.85
2019-04-08 14:00:00,42.66,29.2225,40.42,40.3,40.42
2019-04-08 15:00:00,40.17,27.4025,40.17,39.27,40.17
2019-04-08 16:00:00,39.73,27.2,39.73,39.7,40.76
2019-04-08 17:00:00,42.84,29.4975,42.84,41.3,41.81
2019-04-08 18:00:00,45.05,35.8825,43.1,54.99,43.1
2019-04-08 19:00:00,48.46,39.9,43.95,57.54,43.95
2019-04-08 20:00:00,46.58,43.91,43.25,58.0,43.25
2019-04-08 21:00:00,43.63,45.5,42.38,60.1,42.38
2019-04-08 22:00:00,43.3,45.9825,41.94,41.31,41.01
2019-04-08 23:00:00,45.42,46.1025,37.44,40.0,38.9
2019-04-09 00:00:00,40.0,36.3975,34.75,42.0,39.84
2019-04-09 01:00:00,37.43,32.1975,34.69,36.44,39.79
2019-04-09 02:00:00,35.6,29.4525,35.6,36.47,39.8
2019-04-09 03:00:00,34.96,28.025,34.96,43.92,39.77
2019-04-09 04:00:00,35.12,26.5025,35.12,39.53,39.72
2019-04-09 05:00:00,37.47,26.7025,37.47,36.48,40.79
2019-04-09 06:00:00,47.2,29.6125,47.2,41.87,44.15
2019-04-09 07:00:00,52.08,35.9,50.51,45.87,47.0
2019-04-09 08:00:00,55.32,43.2375,51.9,46.5,49.8
2019-04-09 09:00:00,49.47,44.4375,47.03,49.96,47.03
2019-04-09 10:00:00,47.17,39.0925,45.61,57.49,45.61
2019-04-09 11:00:00,46.01,35.1475,44.79,56.2,44.4
2019-04-09 12:00:00,44.26,33.215,42.76,50.0,43.15
2019-04-09 13:00:00,42.31,30.1,42.29,45.6,42.29
2019-04-09 14:00:00,39.59,29.3975,40.9,39.24,40.9
2019-04-09 15:00:00,37.38,29.295,40.68,38.83,40.68
2019-04-09 16:00:00,37.39,29.4825,40.3,39.13,41.48
2019-04-09 17:00:00,40.71,30.4975,40.71,50.0,42.06
2019-04-09 18:00:00,44.09,33.3,44.09,60.0,43.53
2019-04-09 19:00:00,47.01,38.0075,47.01,58.0,45.05
2019-04-09 20:00:00,45.94,43.305,44.47,58.0,44.47
2019-04-09 21:00:00,42.76,43.33,42.76,58.2,42.7
2019-04-09 22:00:00,42.01,39.4025,42.01,48.0,42.07
2019-04-09 23:00:00,39.07,34.7775,40.06,41.0,40.36
2019-04-10 00:00:00,36.5,41.405,37.51,41.87,40.47
2019-04-10 01:00:00,37.18,37.4,37.18,38.31,40.11
2019-04-10 02:00:00,36.54,34.84,36.54,39.01,39.93
2019-04-10 03:00:00,35.78,33.475,35.78,39.8,39.95
2019-04-10 04:00:00,36.63,33.1,36.63,42.08,39.88
2019-04-10 05:00:00,38.55,34.2,38.55,39.6,42.26
2019-04-10 06:00:00,46.99,36.3,46.99,45.01,44.37
2019-04-10 07:00:00,54.43,44.705,53.13,48.27,48.79
2019-04-10 08:00:00,58.02,50.0,56.08,51.45,55.95
2019-04-10 09:00:00,51.55,51.76,49.38,60.9,48.97
2019-04-10 10:00:00,44.68,52.5025,46.21,58.2,46.15
2019-04-10 11:00:00,41.34,50.6325,44.44,52.0,44.5
2019-04-10 12:00:00,36.5,50.05,43.88,46.3,43.88
2019-04-10 13:00:00,37.61,46.9975,43.53,40.49,43.53
2019-04-10 14:00:00,38.16,45.1,42.41,39.08,42.41
2019-04-10 15:00:00,37.6,44.3025,42.43,38.98,42.43
2019-04-10 16:00:00,38.12,44.7175,43.46,40.0,43.46
2019-04-10 17:00:00,42.6,46.085,42.6,42.62,44.01
2019-04-10 18:00:00,46.5,49.0,46.5,55.65,45.09
2019-04-10 19:00:00,47.2,51.14,47.2,63.0,45.68
2019-04-10 20:00:00,46.97,53.33,46.97,65.7,45.79
2019-04-10 21:00:00,44.56,47.925,44.56,67.0,44.26
